CLUSTER,APOGEE_ID,C_O,sigma_CO,C_FE,O_FE,FE_H,FE_H_ERR,SNR,TEFF,LOGG,VHELIO_AVG,RA,DEC,age_gyr,logage,MG_FE,SI_FE,AL_FE,RV_PROB,FEH_PROB,PM_PROB
Collinder 69,2M05434944+1135358,0.3929672289982367,0.023128779667729558,-0.10833,0.03688601,-0.14516,0.01118652,103.8138,4557.408,2.107333,-2.562379,85.956008,11.593286,0.012589251353447187,7.099999904632568,0.100885,0.03083561,0.046173,0.0,0.96,0.55
Collinder 69,2M05435232+0909227,0.30465572554707077,0.03289425598759663,-0.06508,0.190683,-0.12635,0.01301931,87.61858,4910.767,2.925418,27.12386,85.968017,9.156325,0.012589251353447187,7.099999904632568,0.071269,0.0495386,0.00529699,1.0,0.98,0.1
Collinder 69,2M05435555+0948307,0.5636914589600466,0.021195428469627266,0.03783701,0.0263679,-0.15485,0.009580468,154.7405,4028.444,4.717061,38.18532,85.981469,9.808548,0.012589251353447187,7.099999904632568,-0.04338148,0.0806798,-9999.0,0.0,0.87,2.0
Collinder 69,2M05440340+1224261,0.3278886430556041,0.01355370799654633,-0.14395,0.07989597,-0.46139,0.008859829,350.5589,4324.301,1.465001,27.61454,86.014181,12.40727,0.012589251353447187,7.099999904632568,0.07608667,0.04197657,0.005790979,0.97,0.0,0.98
Collinder 69,2M05442184+0908528,0.6761272589718157,0.027648279762165152,0.004188001,-0.0862681,-0.17684,0.01171938,147.8903,3667.547,3.81102,27.26873,86.091025,9.14802,0.012589251353447187,7.099999904632568,-0.0347915,-0.031106,-9999.0,1.0,0.56,0.03
Collinder 69,2M05442558+1213329,0.5003908324144832,0.0341547749379707,-0.15286,-0.112597,-0.16565,0.006812351,275.7723,5080.283,2.79089,4.065543,86.106609,12.225806,0.012589251353447187,7.099999904632568,-0.026069,-0.02473041,-0.03391801,0.0,0.73,0.76
Collinder 69,2M05443173+0912459,0.4516815534430603,0.025172630509338517,-0.06101198,0.02372801,-0.16479,0.007131614,202.1014,4899.752,2.776958,38.85843,86.132231,9.212755,0.012589251353447187,7.099999904632568,0.03034101,-0.01174589,0.0140747,0.0,0.74,0.72
Collinder 69,2M05443459+0746156,0.3152022757713869,0.02551259776442061,-0.12453,0.116453,-0.17636,0.007338856,180.2162,5139.034,2.8681,41.65687,86.144157,7.771018,0.012589251353447187,7.099999904632568,0.003418997,0.01297459,0.02096099,0.0,0.57,0.91
Collinder 69,2M05443736+0737129,0.3107651746771334,0.03156140651694723,-0.11692,0.13022,-0.41036,0.01452361,74.03967,4702.907,2.153281,28.23752,86.155668,7.620268,0.012589251353447187,7.099999904632568,0.08150402,0.05714861,0.201215,0.84,0.0,0.62
Collinder 69,2M05444320+0759333,0.3999699414540653,0.02251171417891968,-0.09925199,0.038293,-0.1609,0.007683604,183.393,4847.325,2.606781,26.20502,86.180041,7.992598,0.012589251353447187,7.099999904632568,0.021538,-0.008398503,0.04877399,0.86,0.8,0.11
Collinder 69,2M05444390+0803385,0.40163018330021166,0.016226916656915367,-0.126809,0.008937001,0.065237,0.007692024,178.1276,4639.965,2.501145,28.62901,86.18294,8.060703,0.012589251353447187,7.099999904632568,0.021594,-0.005035296,-0.03818601,0.73,0.0,0.65
Collinder 69,2M05444863+1127512,0.46735226783254774,0.038177495618612806,0.07289501,0.142823,-0.14074,0.01289256,63.77121,4708.436,2.792629,70.0039,86.202652,11.464236,0.012589251353447187,7.099999904632568,0.159829,0.1018746,0.127101,0.0,0.99,0.71
Collinder 69,2M05445281+0913052,0.48383740972549527,0.020317767782840234,-0.09499601,-0.04012311,-0.13394,0.007528273,224.5622,4589.774,4.36133,28.05566,86.220049,9.218129,0.012589251353447187,7.099999904632568,-0.06960151,-0.01503702,-0.026894,0.89,1.0,0.07
Collinder 69,2M05445632+1109084,0.2586690121053468,0.03594551439748304,-0.08672494,0.240103,-0.5917,0.01476891,58.90996,4878.75,2.246269,27.64061,86.234671,11.152344,0.012589251353447187,7.099999904632568,0.08099502,0.1342506,0.147731,0.97,0.0,0.76
Collinder 69,2M05450110+1111483,0.5369617305091287,0.054304572208474844,0.03418799,0.043817,-0.11255,0.01334775,54.80843,4847.147,2.502454,47.80925,86.254588,11.196777,0.012589251353447187,7.099999904632568,0.033516,0.0180176,-0.03541011,0.0,0.86,0.7
Collinder 69,2M05450410+0904525,0.6552551567380335,0.020299851125187503,0.003728993,-0.07310911,-0.12371,0.008528003,209.6819,3811.587,4.271356,27.82254,86.267085,9.081265,0.012589251353447187,7.099999904632568,-0.05448151,-0.03181601,-9999.0,0.94,0.97,0.01
Collinder 69,2M05454080+1209491,0.46059524953945047,0.012881210008882187,0.0211031,0.09735599,-0.15312,0.009031327,734.2166,3817.696,1.019117,27.70672,86.420016,12.163666,0.012589251353447187,7.099999904632568,0.063293,0.007976994,-0.027106,0.96,0.89,0.05
Collinder 69,2M05454690+0912219,0.4465800771983269,0.027745057584453753,-0.07477699,0.01489601,-0.12599,0.007810723,171.0838,4916.925,2.587864,29.4139,86.445452,9.206099,0.012589251353447187,7.099999904632568,0.03933801,0.03080761,0.113201,0.46,0.98,0.76
Collinder 69,2M05455990+0914321,0.41111388454403325,0.018034039192487427,-0.055419,0.0701912,-0.12763,0.007415436,277.9047,4691.974,2.551448,25.95888,86.499609,9.242267,0.012589251353447187,7.099999904632568,0.0766211,0.0210156,0.05598499,0.78,0.99,0.0
Collinder 69,2M05464242+1014392,0.3735152555239211,0.036377285124216105,-0.18752,-0.020256,-0.13315,0.0105393,101.8592,5003.158,2.679379,59.96503,86.676768,10.244245,0.012589251353447187,7.099999904632568,0.029686,0.0362396,-0.04986601,0.0,1.0,0.69
Collinder 69,2M05470103+1013252,0.4477920144337759,0.019270129601794576,0.017588,0.106084,-0.16931,0.01125458,131.6701,4166.708,1.635181,47.48992,86.754324,10.223678,0.012589251353447187,7.099999904632568,0.095449,0.04228261,0.0257694,0.0,0.68,0.89
Collinder 69,2M05471337+0928548,0.3723165609693989,0.018683057018695846,-0.18212,-0.01346001,-0.14482,0.007229462,251.4468,4815.948,2.469644,34.72028,86.805728,9.481891,0.012589251353447187,7.099999904632568,0.004413009,0.01649161,0.033987,0.0,0.96,0.74
Collinder 69,2M05472381+1156362,0.3381429556635715,0.02347155955870969,-0.046639,0.163833,-0.44551,0.01146394,109.4657,4587.57,2.074713,28.42085,86.849226,11.943404,0.012589251353447187,7.099999904632568,0.106743,0.1128206,0.07878098,0.79,0.0,0.57
Collinder 69,2M05475528+0941037,0.34225858022158995,0.01877679004297777,-0.16944,0.035778,-0.15802,0.007118954,205.6849,4892.593,2.535113,62.89682,86.980367,9.684376,0.012589251353447187,7.099999904632568,0.038946,0.0470876,0.06152099,0.0,0.84,0.69
Collinder 69,2M05475805+1204059,0.43896443441573757,0.019153414507009445,-0.10942,-0.01227699,-0.17412,0.00760192,383.0809,4651.269,2.162311,14.89132,86.99189,12.068328,0.012589251353447187,7.099999904632568,0.03706799,0.009891599,0.01613599,0.0,0.61,0.79
Collinder 69,2M05481030+0823132,0.26684947606984893,0.02288388856814662,-0.27147,0.04183599,-0.26975,0.006942885,200.3244,5197.321,2.622149,28.74697,87.042942,8.387012,0.012589251353447187,7.099999904632568,-0.006004006,0.0534146,0.05781099,0.69,0.0,0.55
Collinder 69,2M05483007+1009193,0.4159090250272726,0.03425107455936785,-0.15108,-0.030506,-0.16402,0.007669829,173.6484,5119.243,2.783978,39.40552,87.125325,10.155377,0.012589251353447187,7.099999904632568,-0.02851099,-0.0137067,-0.101819,0.0,0.76,0.54
Collinder 69,2M05483466+0900464,0.549097345809041,0.06235520365360869,-0.132545,-0.132622,-0.094493,0.01055716,135.7576,5118.467,2.762605,68.57346,87.144427,9.012914,0.012589251353447187,7.099999904632568,-0.03884199,0.01144801,0.04911999,0.0,0.61,0.66
Collinder 69,2M05483490+1152504,0.36089206599552603,0.031657810956289015,-0.05103201,0.131163,-0.28916,0.01275964,78.05566,4730.861,2.36628,28.53664,87.145447,11.880676,0.012589251353447187,7.099999904632568,0.02177799,0.0521276,-0.01239899,0.76,0.0,0.89
Collinder 69,2M05485889+0956053,0.3795852729600871,0.029481195400671508,-0.04907499,0.111188,-0.15669,0.008817255,147.7857,4973.467,3.006289,29.15612,87.245408,9.934833,0.012589251353447187,7.099999904632568,0.06083287,0.06502961,0.031149,0.55,0.85,0.0
Collinder 69,2M05490701+0927302,0.39969741033730427,0.028669026308077168,-0.15809,-0.02024899,-0.13783,0.006661198,197.2288,5137.416,2.862749,38.27103,87.279215,9.458394,0.012589251353447187,7.099999904632568,0.008685008,0.0303566,0.055356,0.0,1.0,0.84
Collinder 69,2M05493048+0844427,0.7897731128172819,0.055390679507908894,0.19683,0.0389,-0.12792,0.006645332,205.2906,5127.681,2.817355,36.51852,87.377003,8.745201,0.012589251353447187,7.099999904632568,-0.001017004,0.0303786,0.014928,0.0,0.99,0.96
Collinder 69,2M05501691+0902560,0.40463714191822325,0.02263493633525953,-0.08720601,0.04530059,-0.16544,0.008081832,170.982,4798.473,2.581257,1.875428,87.570463,9.048895,0.012589251353447187,7.099999904632568,0.076924,0.01120059,0.07220399,0.0,0.74,0.62
Collinder 69,2M05503285+0908146,0.30054211923026203,0.02415395481531034,-0.15596,0.105707,-0.1554,0.007254162,174.3625,5147.153,2.950242,27.44765,87.636911,9.137416,0.012589251353447187,7.099999904632568,0.02634399,-0.005679011,-0.02512302,0.99,0.87,0.62
Collinder 69,2M05504542+0941007,0.5053978085520291,0.04426818829616541,-0.07152599,-0.035587,-0.14563,0.008043149,158.3163,5132.066,2.958416,49.51002,87.689267,9.683542,0.012589251353447187,7.099999904632568,0.01022001,-0.0193404,-0.03436801,0.0,0.96,0.51
Collinder 69,2M05504746+0959306,0.3723997188665066,0.02882747277095068,-0.21409,-0.045527,-0.14608,0.008715552,146.314,4983.107,2.743688,31.36804,87.697778,9.991853,0.012589251353447187,7.099999904632568,-0.043567,-0.06075941,-0.052388,0.07,0.96,0.62
Collinder 70,2M05340819-0031296,0.6290777784745409,0.02596845559143519,-0.0110141,-0.0701461,-0.058412,0.01153557,108.7589,3774.452,4.489248,19.22381,83.534126,-0.524893,,,-0.0684955,-0.035806,-9999.0,0.59,0.99,-0.17
Collinder 70,2M05345714-0048094,0.5088132877307598,0.022052704780809555,-0.067688,-0.0346741,-0.032624,0.01211986,83.94205,3775.385,4.531498,18.92771,83.738091,-0.802616,,,-0.0106915,0.007656995,-9999.0,0.67,0.89,0.09
Collinder 70,2M05352804-0040379,0.49901483233272875,0.027803016047025876,-0.03118899,0.0102699,-0.052,0.006574563,223.2027,4962.277,4.566484,14.91047,83.866864,-0.6772,,,0.0651722,0.037292,0.076509,0.7,1.0,0.0
Collinder 70,2M05352804-0040379,0.5701253428948019,0.03363534616956453,-0.005736098,-0.0221341,-0.079669,0.006956246,191.7298,4959.216,4.558933,14.89039,83.866864,-0.6772,,,0.0940935,0.0726979,0.129419,0.7,1.0,0.0
Collinder 70,2M05353020-0043052,0.28707702995213225,0.03599838971679645,-0.320743,-0.0391691,-0.042634,0.005741986,277.828,5621.797,3.970905,17.75711,83.875868,-0.718122,,,-0.1550645,-0.09885001,-0.07968999,0.93,0.97,0.19
Collinder 70,2M05354188-0103381,0.42159460667549353,0.021182742441937345,-0.107326,0.007351298,-0.034186,0.007874453,200.7782,4710.473,4.608487,16.8252,83.92454,-1.060599,,,-0.0127805,-0.049543,-0.023267,1.0,0.9,0.0
Collinder 70,2M05362109-0029478,0.5967279064609337,0.02605225739222388,-0.000841096,-0.0370451,-0.061402,0.01066772,114.4528,4114.838,4.644343,15.31035,84.087877,-0.496637,,,-0.0692695,-0.028477,-9999.0,0.8,0.97,0.0
Collinder 70,2M05374299-0110263,0.44566481123263896,0.02859786842802439,-0.116116,-0.025552,-0.084266,0.0077812,257.3171,4955.386,2.74101,15.42768,84.429152,-1.173989,,,-0.003679998,0.007617995,0.01904,0.83,0.72,-0.0
Collinder 70,2M05382366-0101356,0.6001964667060713,0.025398113934089857,-0.0345,-0.07322109,-0.069402,0.01211377,137.443,3684.837,4.073792,14.24178,84.598613,-1.026561,,,-0.02848849,-0.020415,-9999.0,0.53,0.91,-0.02
Collinder 92,2M06225943+0509095,0.3222844446853161,0.033612687873833216,-0.11015,0.121183,-0.44718,0.01092832,130.9023,4946.094,2.361742,84.6954,95.747645,5.152642,,,0.022448,0.03228462,0.09064099,1.0,1.0,0.48
Collinder 95,2M06305923+0952400,0.6321941233116073,0.035917822192884086,-0.03796899,-0.0992471,-0.21278,0.01558141,68.97835,3830.952,4.130683,15.20294,97.746808,9.877787,0.019054616384945496,7.28000020980835,-0.01927149,0.079917,-9999.0,1.0,1.0,0.16
Czernik 18,2M04275648+3053094,0.2046988696316759,0.16060905023177388,0.072696,0.5011529,-0.20907,0.01005563,65.74573,6335.917,4.096995,-14.75669,66.985366,30.885958,0.5248077829311784,8.720000267028809,-0.0276145,0.106204,-0.136174,0.73,0.0,0.78
Czernik 20,2M05201330+3931005,0.412488986612459,0.04879235128308201,-0.12688,-0.002720013,-0.17593,0.01076045,92.17169,5108.397,2.833604,33.15337,80.05544,39.516815,1.6595879278457615,9.220000267028809,0.02898699,0.002638593,0.01325499,0.79,1.0,0.89
Czernik 20,2M05202738+3930571,0.325164664165201,0.03483459855274674,-0.080276,0.147193,-0.16044,0.009606442,114.673,5129.857,2.973679,30.45525,80.114097,39.515884,1.6595879278457615,9.220000267028809,-0.002797991,0.0208676,0.02481009,0.97,0.77,0.96
Czernik 20,2M05202775+3932378,0.41277114915423874,0.05154361769301501,-0.08358,0.04028301,-0.1779,0.0110977,84.44797,5123.453,3.046592,35.50414,80.115638,39.543839,1.6595879278457615,9.220000267028809,0.03608,0.0210126,0.02648599,0.32,1.0,1.0
Czernik 20,2M05203031+3928459,0.30580695222286214,0.028467344078149534,-0.15902,0.09510499,-0.17897,0.009564073,123.3196,5033.561,2.725033,31.61625,80.126295,39.479439,1.6595879278457615,9.220000267028809,0.01662099,0.0305226,-0.01045302,0.99,1.0,2.0
Czernik 20,2M05204153+3934173,0.3855310352040217,0.04392141626230065,-0.19944,-0.045927,-0.19428,0.0104903,100.6165,5099.29,2.837888,31.7073,80.173082,39.571487,1.6595879278457615,9.220000267028809,0.01772401,-0.0117977,0.01090099,0.98,0.74,0.99
Czernik 20,2M05205752+3935070,0.29836463451272077,0.031987823022321914,-0.18691,0.077915,-0.17251,0.00990399,117.94,5104.934,2.838625,31.52945,80.239672,39.585281,1.6595879278457615,9.220000267028809,-0.005566001,-7.919967e-05,-9.000301e-05,0.99,0.98,2.0
Czernik 21,2M05263726+3600404,0.353488552856204,0.030242411752660313,-0.094336,0.09686099,-0.31831,0.008727084,152.837,5012.299,2.675726,44.74561,81.655272,36.011238,2.5703948796691973,9.40999984741211,0.029735,0.0277786,0.03343096,0.81,0.86,0.83
Czernik 21,2M05264047+3602191,0.28934191030299056,0.027033053241593805,-0.075158,0.203003,-0.33407,0.01058115,116.8171,4920.681,2.5845,45.44944,81.668665,36.038647,2.5703948796691973,9.40999984741211,0.05911711,-0.002422512,0.08175099,0.95,0.91,0.95
Czernik 21,2M05271637+3608239,0.2987117763324612,0.021894279087645234,-0.11233,0.15199,-0.32872,0.01032495,155.9221,4760.14,2.349952,46.14169,81.818231,36.139977,2.5703948796691973,9.40999984741211,0.06544042,0.03577963,0.06586099,0.46,1.0,2.0
Czernik 23,2M05500963+2853247,0.46736838836367567,0.03737662268972473,-0.12651,-0.05659699,-0.32914,0.007013998,220.3253,5133.247,2.229951,17.80481,87.540166,28.890198,0.2691536695250797,8.430000305175781,-0.036847,-0.0006213784,-0.051599,1.0,1.0,0.91
Czernik 30,2M07310830-0956359,0.3281983130613643,0.016125193047262464,-0.1157,0.107736,-0.3861,0.00985572,173.752,4419.196,1.756247,81.10118,112.784618,-9.943326,2.8840317564502844,9.460000038146973,0.08840001,0.04550958,0.114911,0.87,1.0,0.97
Czernik 30,2M07311590-0955415,0.33842023635863827,0.02467424416140105,-0.09392002,0.116196,-0.38735,0.01234022,116.3177,4580.231,2.059899,81.68082,112.816289,-9.928206,2.8840317564502844,9.460000038146973,0.05629799,0.01771259,0.105691,0.87,1.0,0.97
Czernik 7,2M02025886+6218412,1.0140966415803143,0.15583121897704605,0.14885,-0.117657,-0.50408,0.01177939,93.97971,5144.669,2.633183,-27.82614,30.745278,62.311455,,,0.02853701,0.03420061,0.026871,0.64,1.0,0.34
Dol Dzim 4,2M05355101+2602155,0.34278782975285044,0.029143508679857193,-0.01669395,0.187853,-0.50831,0.01155681,78.00839,4733.532,2.269034,44.46372,83.962545,26.037649,,,0.151508,0.09928465,0.118661,1.0,1.0,0.44
Dolidze 3,2M20153708+3649087,0.5958395739819838,0.06024271834538675,-0.1173,-0.152857,0.13256,0.0126005,67.69057,4950.612,2.968745,-10.67492,303.904528,36.819092,0.008912505467113453,6.949999809265137,-0.025128,0.06485261,-0.08873901,0.63,0.0,0.82
Dolidze 41,2M20182151+3743515,0.48901068025381533,0.03261391399310197,-0.070319,-0.020065,0.095731,0.0119717,79.34566,4670.288,2.407938,-35.67495,304.589641,37.730976,,,-0.011535,0.0223256,0.03949001,0.64,0.86,-0.0
Dolidze 41,2M20183476+3740565,0.5352126189650049,0.016232677570579855,-0.028715,-0.017669,0.085539,0.007457033,357.3362,4380.187,1.914934,-34.60958,304.644845,37.682369,,,-0.05730599,-0.0166904,-0.097248,0.94,0.96,0.8
Dolidze 41,2M20183785+3743009,0.5073379438441886,0.01479173866760886,-0.048502,-0.014227,0.11698,0.007470514,347.6547,4336.985,1.874576,-34.52745,304.657709,37.716938,,,-0.073567,-0.0187954,-0.08624901,0.96,0.56,0.93
Dolidze 41,2M20184444+3747447,0.6326978292906026,0.030958007246728723,0.004926,-0.056698,0.01112,0.00744354,200.2444,4822.166,2.704964,-34.19262,304.685186,37.795769,,,-0.06975801,0.003632601,-0.173026,0.99,0.29,0.96
Dolidze 41,2M20184497+3744174,0.5236141101673508,0.01489546333891405,-0.020168,0.0003930032,0.092277,0.007643454,542.9462,4262.031,1.77164,-34.09309,304.687409,37.738186,,,-0.05205399,-0.0203054,-0.08396601,1.0,0.9,0.57
Dolidze 41,2M20184563+3742464,0.7177022941242215,0.032246564045192584,0.044834,-0.07153799,-0.020632,0.006788488,244.7982,4834.023,3.047153,-34.46542,304.69014,37.712902,,,-0.08290799,0.0164606,-0.208213,0.96,0.06,0.94
Dolidze 41,2M20184620+3744194,0.5245251956692502,0.016390686052428827,-0.049233,-0.02942701,0.10647,0.007305516,287.0803,4449.525,2.002722,-34.15888,304.692516,37.738735,,,-0.06675701,-0.0160014,-0.09637901,1.0,0.72,0.43
Dolidze 41,2M20185282+3744582,0.37734304912673033,0.030164536812801516,-0.14174,0.02109599,-0.32334,0.01596313,75.55141,4409.203,1.74627,-33.38759,304.7201,37.7495,,,-0.005488008,-0.0218634,-0.039689,0.95,0.0,0.83
Dolidze 41,2M20185346+3745129,0.52201784017639,0.023715159251934674,-0.006441999,0.015445,0.042643,0.01252045,119.261,4174.424,1.541522,-33.23297,304.722755,37.753586,,,-0.033335,-0.0307324,-0.10111,0.92,0.74,0.5
Dolidze 41,2M20185602+3740479,0.6584402246978368,0.030547278570284473,0.0216054,-0.05733861,-0.005153399,0.006791962,286.888,4853.481,2.770173,-33.94492,304.733423,37.679977,,,-0.0666986,0.044471,-0.1573476,1.0,0.14,0.88
Dolidze 41,2M20185677+3747580,0.6885291736312524,0.032772089329903616,0.008969702,-0.0893803,0.007683299,0.006681283,305.9673,4891.861,3.078576,-33.94265,304.736581,37.799469,,,-0.09788031,-0.008008696,-0.1616033,1.0,0.25,0.89
Dolidze 41,2M20190397+3745002,0.5537482343287631,0.017036314695040848,-0.01711299,-0.020853,0.088006,0.007391378,424.772,4411.795,1.993227,-35.10441,304.76655,37.750069,,,-0.04969299,-0.0394624,-0.09750501,0.82,0.94,0.88
ESO 211 03,2M08512078-5017501,0.3280562713533938,0.041587721875952846,-0.16356,0.060064,-0.13904,0.01109339,85.98418,5140.098,2.895728,64.30903,132.836587,-50.297256,1.288248533293805,9.109999656677246,0.001413003,-0.0247584,0.02595199,1.0,0.76,0.97
ESO 211 03,2M08512256-5016382,0.31063353892494583,0.03554078906166553,-0.15861,0.088714,-0.14045,0.009791298,112.0085,5164.329,2.843823,63.65347,132.844009,-50.27729,1.288248533293805,9.109999656677246,-0.008622989,-0.01955439,0.055053,0.93,0.78,0.43
ESO 211 03,2M08512262-5014009,0.3273937198816659,0.03426870267216018,-0.13878,0.085722,-0.17588,0.00902746,133.0827,5156.453,2.740794,63.70563,132.84427,-50.233585,1.288248533293805,9.109999656677246,-0.033674,-0.01536301,0.05847599,0.94,0.95,0.9
ESO 211 03,2M08512802-5013308,0.4197365943711483,0.04303153449585661,-0.04547502,0.07112049,-0.21055,0.009202689,129.0806,5124.987,2.886728,63.86679,132.866772,-50.225224,1.288248533293805,9.109999656677246,-0.0007180125,-0.03796241,0.03053398,0.96,0.43,0.97
ESO 211 03,2M08513338-5016060,0.31260746484374863,0.034059405112507775,-0.14791,0.096663,-0.1095,0.009159252,123.0522,5188.462,2.875368,63.50048,132.889106,-50.268349,1.288248533293805,9.109999656677246,0.003870003,-0.0115028,0.07927099,0.89,0.29,1.0
ESO 211 03,2M08513366-5014516,0.258937740760625,0.032533056715754245,-0.25714,0.06923699,-0.16179,0.01006449,105.1596,5202.011,2.920864,64.90891,132.890284,-50.247688,1.288248533293805,9.109999656677246,-0.02701502,-0.0248924,0.06314999,0.96,1.0,0.92
ESO 211 03,2M08513535-5012106,0.33790633541492415,0.026504254395077663,-0.16966,0.04111601,-0.14978,0.007986819,161.4422,5058.745,2.616591,65.00642,132.897293,-50.202972,1.288248533293805,9.109999656677246,-0.01481999,0.01360561,0.062082,0.94,0.91,0.85
